iteration,temps_fourmis_ms,temps_evap_ms,temps_update_ms,food_quantity
2695,0.446000,0.117000,0.001000,3
2696,0.419000,0.120000,0.002000,3
2697,0.452000,0.122000,0.001000,3
2698,0.407000,0.129000,0.002000,3
2699,0.435000,0.132000,0.001000,3
2700,0.438000,0.122000,0.001000,3
2701,0.426000,0.116000,0.001000,3
2702,0.430000,0.116000,0.002000,3
2703,0.461000,0.118000,0.002000,3
2704,0.461000,0.118000,0.001000,3
2705,0.467000,0.120000,0.002000,3
2706,0.499000,0.130000,0.001000,3
2707,0.481000,0.119000,0.001000,4
2708,0.473000,0.127000,0.001000,4
2709,0.466000,0.115000,0.002000,4
2710,0.452000,0.112000,0.000000,4
2711,0.422000,0.144000,0.000000,4
2712,0.452000,0.121000,0.002000,4
2713,0.459000,0.116000,0.002000,4
2714,0.410000,0.136000,0.002000,4
2715,0.467000,0.125000,0.001000,4
2716,0.442000,0.116000,0.002000,4
2717,0.440000,0.131000,0.002000,4
2718,0.451000,0.125000,0.001000,4
2719,0.459000,0.114000,0.001000,4
2720,0.461000,0.125000,0.001000,4
2721,0.429000,0.118000,0.001000,4
2722,0.436000,0.117000,0.001000,4
2723,0.459000,0.120000,0.002000,4
2724,0.434000,0.117000,0.001000,4
2725,0.454000,0.125000,0.001000,4
2726,0.437000,0.129000,0.001000,4
2727,0.402000,0.149000,0.002000,4
2728,0.474000,0.121000,0.002000,4
2729,0.479000,0.136000,0.002000,4
2730,0.434000,0.117000,0.002000,4
2731,0.487000,0.123000,0.002000,4
2732,0.449000,0.116000,0.001000,4
2733,0.444000,0.145000,0.001000,4
2734,0.440000,0.115000,0.002000,4
2735,0.459000,0.129000,0.002000,4
2736,0.444000,0.128000,0.001000,5
2737,0.442000,0.137000,0.002000,5
2738,0.454000,0.131000,0.001000,5
2739,0.434000,0.115000,0.002000,5
2740,0.445000,0.119000,0.002000,6
2741,0.456000,0.112000,0.001000,6
2742,0.453000,0.119000,0.001000,6
2743,0.461000,0.123000,0.002000,6
2744,0.459000,0.119000,0.002000,6
2745,0.461000,0.108000,0.002000,6
2746,0.454000,0.130000,0.001000,6
2747,0.431000,0.128000,0.002000,6
2748,0.439000,0.142000,0.001000,6
2749,0.464000,0.125000,0.001000,6
2750,0.442000,0.138000,0.002000,6
2751,0.414000,0.130000,0.002000,6
2752,0.470000,0.133000,0.001000,6
2753,0.448000,0.125000,0.001000,6
2754,0.449000,0.115000,0.002000,6
2755,0.469000,0.117000,0.003000,6
2756,0.467000,0.120000,0.002000,6
2757,0.489000,0.119000,0.001000,6
2758,0.436000,0.117000,0.001000,6
2759,0.453000,0.120000,0.001000,6
2760,0.443000,0.125000,0.001000,6
2761,0.465000,0.121000,0.002000,6
2762,0.443000,0.118000,0.001000,7
2763,0.458000,0.124000,0.002000,7
2764,0.424000,0.120000,0.002000,7
2765,0.397000,0.126000,0.002000,7
2766,0.431000,0.115000,0.001000,7
2767,0.442000,0.114000,0.001000,7
2768,0.410000,0.119000,0.002000,7
2769,0.428000,0.120000,0.002000,7
2770,0.441000,0.120000,0.002000,7
2771,0.429000,0.135000,0.002000,7
2772,0.443000,0.123000,0.001000,7
2773,0.417000,0.134000,0.001000,7
2774,0.433000,0.135000,0.001000,7
2775,0.401000,0.123000,0.001000,7
2776,0.453000,0.134000,0.002000,7
2777,0.459000,0.116000,0.001000,7
2778,0.415000,0.125000,0.001000,7
2779,0.445000,0.112000,0.001000,7
2780,0.414000,0.117000,0.001000,7
2781,0.435000,0.135000,0.001000,7
2782,0.389000,0.119000,0.001000,7
2783,0.449000,0.130000,0.001000,7
2784,0.420000,0.113000,0.002000,7
2785,0.459000,0.170000,0.001000,7
2786,0.487000,0.146000,0.002000,7
2787,0.451000,0.152000,0.002000,7
2788,0.463000,0.162000,0.002000,7
2789,0.457000,0.143000,0.001000,7
2790,0.442000,0.142000,0.001000,7
2791,0.451000,0.129000,0.002000,7
2792,0.430000,0.141000,0.001000,7
2793,0.442000,0.115000,0.002000,7
2794,0.467000,0.119000,0.002000,7
2795,0.448000,0.134000,0.002000,7
2796,0.401000,0.125000,0.001000,7
2797,0.475000,0.139000,0.002000,8
2798,0.463000,0.123000,0.002000,8
2799,0.400000,0.129000,0.001000,8
2800,0.427000,0.124000,0.001000,8
2801,0.451000,0.112000,0.001000,8
2802,0.422000,0.125000,0.002000,8
2803,0.447000,0.132000,0.002000,8
2804,0.465000,0.124000,0.001000,8
2805,0.424000,0.116000,0.002000,8
2806,0.432000,0.142000,0.002000,8
2807,0.431000,0.139000,0.001000,8
2808,0.440000,0.136000,0.001000,8
2809,0.456000,0.108000,0.001000,8
2810,0.391000,0.110000,0.002000,8
2811,0.388000,0.112000,0.002000,8
2812,0.421000,0.137000,0.002000,8
2813,0.432000,0.149000,0.001000,8
2814,0.449000,0.153000,0.001000,8
2815,0.434000,0.137000,0.001000,8
2816,0.413000,0.118000,0.002000,8
2817,0.410000,0.118000,0.002000,9
2818,0.452000,0.122000,0.002000,9
2819,0.469000,0.111000,0.002000,9
2820,0.463000,0.127000,0.002000,9
2821,0.437000,0.135000,0.002000,9
2822,0.427000,0.120000,0.002000,9
2823,0.438000,0.125000,0.001000,9
2824,0.399000,0.126000,0.001000,9
2825,0.458000,0.130000,0.002000,9
2826,0.468000,0.118000,0.002000,9
2827,0.415000,0.111000,0.002000,9
2828,0.458000,0.133000,0.002000,9
2829,0.454000,0.119000,0.002000,9
2830,0.406000,0.118000,0.001000,9
2831,0.476000,0.136000,0.001000,9
2832,0.447000,0.150000,0.001000,9
2833,0.441000,0.130000,0.002000,9
2834,0.474000,0.139000,0.001000,9
2835,0.450000,0.124000,0.002000,9
2836,0.440000,0.124000,0.001000,9
2837,0.451000,0.148000,0.002000,9
2838,0.484000,0.130000,0.001000,9
2839,0.460000,0.134000,0.002000,9
2840,0.416000,0.124000,0.001000,9
2841,0.454000,0.132000,0.002000,9
2842,0.451000,0.118000,0.001000,9
2843,0.477000,0.132000,0.001000,9
2844,0.415000,0.125000,0.002000,9
2845,0.428000,0.125000,0.001000,9
2846,0.457000,0.137000,0.002000,9
2847,0.445000,0.139000,0.002000,9
2848,0.461000,0.113000,0.001000,9
2849,0.452000,0.111000,0.001000,9
2850,0.419000,0.120000,0.002000,9
2851,0.441000,0.125000,0.002000,9
2852,0.447000,0.125000,0.002000,9
2853,0.444000,0.109000,0.002000,9
2854,0.430000,0.115000,0.001000,9
2855,0.459000,0.116000,0.002000,9
2856,0.424000,0.120000,0.001000,9
2857,0.434000,0.146000,0.002000,9
2858,0.445000,0.121000,0.001000,9
2859,0.446000,0.123000,0.002000,10
2860,0.445000,0.117000,0.001000,10
2861,0.440000,0.116000,0.001000,10
2862,0.450000,0.112000,0.002000,10
2863,0.410000,0.125000,0.001000,10
2864,0.480000,0.125000,0.002000,10
2865,0.441000,0.117000,0.002000,11
2866,0.464000,0.126000,0.002000,11
2867,0.464000,0.112000,0.001000,11
2868,0.457000,0.118000,0.001000,11
2869,0.434000,0.133000,0.002000,11
2870,0.426000,0.130000,0.001000,11
2871,0.411000,0.136000,0.002000,11
2872,0.482000,0.112000,0.001000,11
2873,0.457000,0.116000,0.002000,11
2874,0.480000,0.117000,0.002000,11
2875,0.457000,0.119000,0.001000,11
2876,0.474000,0.122000,0.001000,11
2877,0.408000,0.124000,0.002000,11
2878,0.437000,0.128000,0.001000,11
2879,0.475000,0.122000,0.002000,11
2880,0.456000,0.133000,0.001000,11
2881,0.434000,0.136000,0.001000,11
2882,0.419000,0.118000,0.001000,11
2883,0.433000,0.141000,0.001000,11
2884,0.434000,0.133000,0.001000,11
2885,0.448000,0.125000,0.002000,11
2886,0.474000,0.129000,0.001000,11
2887,0.472000,0.123000,0.002000,11
2888,0.452000,0.116000,0.001000,11
2889,0.416000,0.131000,0.001000,11
2890,0.480000,0.134000,0.001000,11
2891,0.443000,0.128000,0.001000,11
2892,0.444000,0.117000,0.001000,11
2893,0.441000,0.130000,0.001000,11
2894,0.433000,0.106000,0.002000,11
2895,0.423000,0.146000,0.001000,12
2896,0.445000,0.140000,0.001000,12
2897,0.455000,0.138000,0.001000,12
2898,0.454000,0.133000,0.002000,12
2899,0.454000,0.131000,0.000000,12
2900,0.465000,0.138000,0.001000,12
2901,0.437000,0.125000,0.001000,12
2902,0.418000,0.124000,0.001000,12
2903,0.430000,0.127000,0.001000,12
2904,0.415000,0.114000,0.000000,12
2905,0.467000,0.111000,0.002000,12
2906,0.447000,0.143000,0.002000,13
2907,0.456000,0.123000,0.001000,13
2908,0.458000,0.114000,0.001000,13
2909,0.462000,0.123000,0.002000,13
2910,0.428000,0.118000,0.002000,13
2911,0.451000,0.116000,0.002000,13
2912,0.447000,0.118000,0.002000,13
2913,0.454000,0.119000,0.001000,13
2914,0.456000,0.122000,0.002000,13
2915,0.458000,0.142000,0.001000,13
2916,0.432000,0.126000,0.001000,13
2917,0.475000,0.125000,0.001000,13
2918,0.433000,0.144000,0.001000,14
2919,0.432000,0.114000,0.002000,14
2920,0.431000,0.112000,0.001000,14
2921,0.429000,0.110000,0.001000,14
2922,0.458000,0.130000,0.001000,14
2923,0.451000,0.110000,0.001000,14
2924,0.443000,0.126000,0.001000,14
2925,0.439000,0.123000,0.002000,14
2926,0.449000,0.112000,0.001000,14
2927,0.439000,0.131000,0.001000,14
2928,0.443000,0.111000,0.002000,14
2929,0.449000,0.120000,0.002000,14
2930,0.409000,0.113000,0.002000,14
2931,0.406000,0.140000,0.001000,14
2932,0.444000,0.122000,0.002000,14
2933,0.459000,0.104000,0.001000,14
2934,0.422000,0.118000,0.002000,14
2935,0.439000,0.114000,0.001000,14
2936,0.450000,0.123000,0.001000,14
2937,0.440000,0.112000,0.001000,14
2938,0.449000,0.125000,0.001000,14
2939,0.467000,0.120000,0.002000,14
2940,0.421000,0.155000,0.001000,14
2941,0.466000,0.118000,0.002000,14
2942,0.444000,0.122000,0.002000,14
2943,0.431000,0.125000,0.001000,14
2944,0.436000,0.119000,0.001000,14
2945,0.460000,0.123000,0.001000,15
2946,0.430000,0.133000,0.001000,15
2947,0.406000,0.126000,0.001000,15
2948,0.445000,0.115000,0.002000,15
2949,0.455000,0.110000,0.001000,15
2950,0.414000,0.112000,0.001000,15
2951,0.459000,0.129000,0.001000,15
2952,0.452000,0.131000,0.001000,15
2953,0.471000,0.115000,0.001000,15
2954,0.462000,0.100000,0.002000,15
2955,0.458000,0.125000,0.002000,15
2956,0.464000,0.124000,0.002000,15
2957,0.445000,0.123000,0.002000,15
2958,0.482000,0.113000,0.001000,15
2959,0.461000,0.127000,0.002000,15
2960,0.461000,0.124000,0.002000,15
2961,0.421000,0.126000,0.001000,15
2962,0.406000,0.137000,0.001000,15
2963,0.461000,0.129000,0.002000,15
2964,0.440000,0.116000,0.001000,15
2965,0.415000,0.112000,0.001000,15
2966,0.454000,0.111000,0.001000,15
2967,0.440000,0.130000,0.001000,15
2968,0.467000,0.118000,0.002000,15
2969,0.434000,0.128000,0.002000,15
2970,0.456000,0.123000,0.002000,15
2971,0.423000,0.114000,0.001000,15
2972,0.441000,0.109000,0.002000,15
2973,0.392000,0.142000,0.002000,15
2974,0.444000,0.125000,0.001000,15
2975,0.438000,0.116000,0.002000,15
2976,0.448000,0.121000,0.002000,15
2977,0.436000,0.123000,0.001000,15
2978,0.448000,0.120000,0.002000,15
2979,0.436000,0.109000,0.002000,15
2980,0.425000,0.123000,0.001000,15
2981,0.442000,0.101000,0.001000,15
2982,0.380000,0.106000,0.002000,15
2983,0.435000,0.102000,0.001000,15
2984,0.373000,0.126000,0.001000,15
2985,0.394000,0.133000,0.002000,15
2986,0.396000,0.131000,0.002000,15
2987,0.400000,0.105000,0.002000,15
2988,0.379000,0.137000,0.001000,15
2989,0.443000,0.143000,0.002000,15
2990,0.444000,0.137000,0.001000,15
2991,0.420000,0.113000,0.001000,15
2992,0.444000,0.117000,0.001000,15
2993,0.427000,0.122000,0.002000,15
2994,0.451000,0.118000,0.002000,15
2995,0.456000,0.116000,0.002000,15
2996,0.469000,0.116000,0.001000,15
2997,0.444000,0.135000,0.001000,15
2998,0.454000,0.126000,0.002000,15
2999,0.412000,0.110000,0.002000,15
3000,0.411000,0.117000,0.001000,15
3001,0.454000,0.130000,0.002000,16
3002,0.460000,0.120000,0.001000,16
3003,0.421000,0.114000,0.001000,16
3004,0.458000,0.130000,0.001000,16
3005,0.447000,0.117000,0.002000,16
3006,0.421000,0.128000,0.001000,16
3007,0.434000,0.129000,0.001000,16
3008,0.436000,0.121000,0.002000,16
3009,0.429000,0.116000,0.001000,16
3010,0.440000,0.107000,0.001000,16
3011,0.476000,0.132000,0.002000,16
3012,0.456000,0.126000,0.001000,16
3013,0.444000,0.147000,0.001000,16
3014,0.457000,0.114000,0.001000,16
3015,0.447000,0.110000,0.001000,17
3016,0.468000,0.118000,0.002000,17
3017,0.410000,0.127000,0.001000,17
3018,0.436000,0.114000,0.001000,17
3019,0.430000,0.120000,0.001000,17
3020,0.461000,0.145000,0.001000,17
3021,0.462000,0.133000,0.001000,17
3022,0.425000,0.114000,0.001000,17
3023,0.436000,0.128000,0.001000,17
3024,0.450000,0.136000,0.001000,17
3025,0.458000,0.115000,0.001000,17
3026,0.457000,0.122000,0.000000,17
3027,0.462000,0.114000,0.002000,17
3028,0.446000,0.129000,0.001000,17
3029,0.453000,0.112000,0.002000,17
3030,0.457000,0.135000,0.001000,17
3031,0.421000,0.112000,0.001000,17
3032,0.467000,0.113000,0.002000,17
3033,0.433000,0.121000,0.001000,17
3034,0.424000,0.128000,0.001000,17
3035,0.454000,0.121000,0.001000,17
3036,0.454000,0.131000,0.002000,17
3037,0.443000,0.135000,0.002000,17
3038,0.446000,0.138000,0.001000,17
3039,0.438000,0.115000,0.001000,17
3040,0.400000,0.131000,0.002000,17
3041,0.448000,0.149000,0.002000,17
3042,0.448000,0.115000,0.001000,17
3043,0.457000,0.127000,0.001000,17
3044,0.438000,0.118000,0.001000,17
3045,0.464000,0.129000,0.001000,17
3046,0.455000,0.145000,0.002000,17
3047,0.456000,0.115000,0.001000,17
3048,0.424000,0.129000,0.001000,17
3049,0.468000,0.122000,0.002000,17
3050,0.475000,0.111000,0.000000,17
3051,0.430000,0.139000,0.002000,17
3052,0.443000,0.122000,0.002000,17
3053,0.432000,0.142000,0.001000,17
3054,0.437000,0.133000,0.001000,17
3055,0.421000,0.125000,0.002000,17
3056,0.412000,0.109000,0.002000,17
3057,0.433000,0.121000,0.002000,17
3058,0.425000,0.113000,0.002000,17
3059,0.426000,0.111000,0.001000,18
3060,0.449000,0.144000,0.002000,19
3061,0.445000,0.124000,0.002000,19
3062,0.443000,0.136000,0.001000,19
3063,0.435000,0.117000,0.002000,19
3064,0.445000,0.127000,0.001000,19
3065,0.449000,0.123000,0.001000,19
3066,0.459000,0.120000,0.001000,19
3067,0.443000,0.117000,0.001000,19
3068,0.475000,0.129000,0.001000,19
3069,0.386000,0.126000,0.001000,19
3070,0.425000,0.121000,0.002000,19
3071,0.432000,0.116000,0.001000,19
3072,0.444000,0.137000,0.002000,19
3073,0.427000,0.118000,0.002000,19
3074,0.434000,0.114000,0.002000,19
3075,0.419000,0.114000,0.002000,19
3076,0.433000,0.118000,0.001000,19
3077,0.478000,0.112000,0.002000,19
3078,0.446000,0.142000,0.001000,19
3079,0.432000,0.110000,0.001000,19
3080,0.463000,0.122000,0.002000,19
3081,0.471000,0.121000,0.001000,19
3082,0.414000,0.122000,0.001000,19
3083,0.421000,0.122000,0.001000,19
3084,0.436000,0.134000,0.002000,19
3085,0.461000,0.119000,0.002000,19
3086,0.457000,0.115000,0.001000,19
3087,0.452000,0.134000,0.002000,19
3088,0.471000,0.136000,0.001000,19
3089,0.428000,0.111000,0.001000,19
3090,0.429000,0.135000,0.001000,19
3091,0.418000,0.121000,0.002000,19
3092,0.447000,0.118000,0.001000,19
3093,0.426000,0.117000,0.002000,19
3094,0.473000,0.130000,0.002000,19
3095,0.411000,0.145000,0.001000,19
3096,0.457000,0.139000,0.001000,19
3097,0.404000,0.116000,0.001000,19
3098,0.458000,0.116000,0.002000,19
3099,0.445000,0.117000,0.001000,19
3100,0.437000,0.129000,0.002000,19
3101,0.481000,0.113000,0.002000,19
3102,0.418000,0.104000,0.002000,19
3103,0.458000,0.134000,0.002000,19
3104,0.527000,0.150000,0.002000,19
3105,0.435000,0.169000,0.002000,19
3106,0.672000,0.141000,0.001000,19
3107,0.510000,0.167000,0.002000,19
3108,0.496000,0.141000,0.001000,19
3109,0.473000,0.167000,0.001000,19
3110,0.477000,0.140000,0.002000,19
3111,0.463000,0.113000,0.001000,19
3112,0.481000,0.125000,0.002000,19
3113,0.444000,0.133000,0.001000,20
3114,0.423000,0.117000,0.001000,21
3115,0.467000,0.116000,0.001000,21
3116,0.433000,0.160000,0.001000,22
3117,0.431000,0.120000,0.001000,22
3118,0.430000,0.120000,0.001000,22
3119,0.503000,0.115000,0.002000,24
3120,0.402000,0.117000,0.000000,24
3121,0.488000,0.111000,0.002000,24
3122,0.463000,0.146000,0.001000,24
3123,0.422000,0.138000,0.001000,25
3124,0.411000,0.136000,0.001000,25
3125,0.398000,0.102000,0.001000,25
3126,0.441000,0.099000,0.001000,25
3127,0.406000,0.155000,0.001000,25
3128,0.410000,0.124000,0.001000,25
3129,0.476000,0.120000,0.002000,25
3130,0.454000,0.137000,0.002000,25
3131,0.469000,0.116000,0.001000,25
3132,0.453000,0.108000,0.000000,25
3133,0.437000,0.120000,0.002000,25
3134,0.465000,0.136000,0.001000,25
3135,0.485000,0.113000,0.001000,26
3136,0.425000,0.131000,0.002000,26
3137,0.444000,0.117000,0.002000,26
3138,0.498000,0.119000,0.001000,26
3139,0.416000,0.120000,0.002000,26
3140,0.455000,0.168000,0.001000,27
3141,0.483000,0.120000,0.001000,27
3142,0.475000,0.133000,0.001000,27
3143,0.482000,0.156000,0.001000,28
3144,0.441000,0.123000,0.002000,29
3145,0.441000,0.116000,0.002000,29
3146,0.455000,0.126000,0.001000,29
3147,0.420000,0.113000,0.002000,29
3148,0.425000,0.133000,0.002000,29
3149,0.432000,0.127000,0.001000,29
3150,0.421000,0.120000,0.002000,29
3151,0.435000,0.129000,0.001000,29
3152,0.393000,0.114000,0.001000,29
3153,0.452000,0.141000,0.002000,29
3154,0.445000,0.117000,0.001000,30
3155,0.446000,0.119000,0.002000,30
3156,0.456000,0.127000,0.002000,30
3157,0.434000,0.117000,0.002000,30
3158,0.402000,0.116000,0.001000,30
3159,0.428000,0.132000,0.001000,30
3160,0.475000,0.127000,0.001000,31
3161,0.445000,0.128000,0.001000,31
3162,0.469000,0.118000,0.002000,31
3163,0.438000,0.118000,0.001000,31
3164,0.459000,0.121000,0.002000,32
3165,0.455000,0.130000,0.002000,33
3166,0.444000,0.113000,0.001000,33
3167,0.412000,0.128000,0.002000,33
3168,0.440000,0.122000,0.001000,33
3169,0.412000,0.137000,0.002000,33
3170,0.462000,0.119000,0.001000,33
3171,0.435000,0.126000,0.002000,33
3172,0.446000,0.123000,0.002000,33
3173,0.438000,0.112000,0.000000,33
3174,0.391000,0.129000,0.001000,33
3175,0.420000,0.147000,0.001000,33
3176,0.440000,0.128000,0.001000,33
3177,0.453000,0.123000,0.001000,33
3178,0.410000,0.125000,0.002000,33
3179,0.432000,0.109000,0.001000,33
3180,0.445000,0.123000,0.002000,33
3181,0.450000,0.136000,0.002000,34
3182,0.400000,0.122000,0.001000,34
3183,0.439000,0.127000,0.001000,35
3184,0.461000,0.123000,0.001000,35
3185,0.451000,0.122000,0.001000,35
3186,0.458000,0.133000,0.002000,35
3187,0.454000,0.131000,0.002000,35
3188,0.451000,0.137000,0.002000,35
3189,0.468000,0.129000,0.002000,35
3190,0.448000,0.113000,0.002000,35
3191,0.485000,0.124000,0.002000,35
3192,0.442000,0.144000,0.002000,35
3193,0.451000,0.116000,0.002000,36
3194,0.407000,0.114000,0.001000,37
3195,0.423000,0.114000,0.002000,37
3196,0.461000,0.130000,0.001000,37
3197,0.425000,0.131000,0.002000,37
3198,0.449000,0.126000,0.002000,38
3199,0.425000,0.114000,0.002000,38
3200,0.433000,0.122000,0.002000,38
3201,0.460000,0.122000,0.001000,38
3202,0.426000,0.121000,0.001000,38
3203,0.436000,0.119000,0.001000,38
3204,0.445000,0.126000,0.002000,39
3205,0.441000,0.112000,0.001000,39
3206,0.458000,0.135000,0.002000,39
3207,0.476000,0.145000,0.002000,39
3208,0.437000,0.117000,0.002000,40
3209,0.411000,0.125000,0.002000,41
3210,0.456000,0.115000,0.001000,41
3211,0.441000,0.138000,0.002000,41
3212,0.442000,0.128000,0.001000,41
3213,0.428000,0.112000,0.001000,41
3214,0.445000,0.122000,0.001000,41
3215,0.437000,0.142000,0.002000,41
3216,0.460000,0.109000,0.002000,42
3217,0.427000,0.131000,0.002000,42
3218,0.464000,0.122000,0.001000,42
3219,0.454000,0.121000,0.001000,42
3220,0.396000,0.115000,0.001000,42
3221,0.460000,0.121000,0.000000,42
3222,0.456000,0.116000,0.001000,42
3223,0.437000,0.138000,0.002000,42
3224,0.447000,0.136000,0.001000,43
3225,0.421000,0.114000,0.001000,43
3226,0.407000,0.125000,0.002000,44
3227,0.434000,0.109000,0.002000,44
3228,0.452000,0.133000,0.001000,44
3229,0.437000,0.123000,0.002000,45
3230,0.436000,0.150000,0.002000,45
3231,0.428000,0.146000,0.002000,45
3232,0.414000,0.122000,0.002000,45
3233,0.460000,0.119000,0.002000,45
3234,0.427000,0.127000,0.001000,45
3235,0.468000,0.127000,0.001000,45
3236,0.449000,0.122000,0.002000,45
3237,0.400000,0.130000,0.001000,45
3238,0.420000,0.132000,0.002000,47
3239,0.440000,0.123000,0.002000,48
3240,0.477000,0.121000,0.002000,48
3241,0.429000,0.127000,0.002000,48
3242,0.433000,0.144000,0.001000,49
3243,0.430000,0.129000,0.001000,49
3244,0.454000,0.115000,0.001000,49
3245,0.441000,0.129000,0.002000,51
3246,0.449000,0.122000,0.001000,51
3247,0.427000,0.132000,0.002000,51
3248,0.448000,0.105000,0.001000,51
3249,0.449000,0.113000,0.001000,51
3250,0.461000,0.139000,0.001000,51
3251,0.460000,0.136000,0.002000,52
3252,0.453000,0.123000,0.001000,52
3253,0.435000,0.111000,0.001000,52
3254,0.446000,0.131000,0.001000,52
3255,0.439000,0.119000,0.001000,52
3256,0.425000,0.137000,0.001000,53
3257,0.473000,0.130000,0.002000,53
3258,0.418000,0.125000,0.001000,53
3259,0.464000,0.124000,0.001000,53
3260,0.434000,0.134000,0.001000,53
3261,0.433000,0.117000,0.002000,53
3262,0.421000,0.121000,0.002000,53
3263,0.415000,0.112000,0.002000,53
3264,0.447000,0.115000,0.000000,53
3265,0.427000,0.120000,0.001000,53
3266,0.450000,0.120000,0.001000,53
3267,0.429000,0.116000,0.002000,53
3268,0.463000,0.111000,0.002000,53
3269,0.424000,0.127000,0.002000,53
3270,0.421000,0.135000,0.002000,53
3271,0.434000,0.138000,0.001000,53
3272,0.455000,0.149000,0.001000,53
3273,0.454000,0.127000,0.001000,53
3274,0.402000,0.122000,0.001000,53
3275,0.438000,0.121000,0.002000,54
3276,0.454000,0.116000,0.001000,54
3277,0.460000,0.130000,0.002000,55
3278,0.436000,0.122000,0.001000,55
3279,0.423000,0.126000,0.002000,55
3280,0.451000,0.121000,0.002000,57
3281,0.442000,0.126000,0.002000,58
3282,0.411000,0.129000,0.001000,58
3283,0.438000,0.133000,0.001000,58
3284,0.467000,0.109000,0.002000,58
3285,0.473000,0.116000,0.001000,58
3286,0.463000,0.132000,0.002000,58
3287,0.438000,0.130000,0.001000,58
3288,0.420000,0.124000,0.001000,58
3289,0.432000,0.126000,0.001000,58
3290,0.439000,0.140000,0.001000,58
3291,0.446000,0.128000,0.001000,59
3292,0.467000,0.111000,0.001000,59
3293,0.451000,0.111000,0.002000,59
3294,0.464000,0.116000,0.002000,59
3295,0.423000,0.118000,0.001000,60
3296,0.419000,0.155000,0.002000,61
3297,0.437000,0.139000,0.002000,62
3298,0.419000,0.115000,0.002000,62
3299,0.435000,0.130000,0.002000,62
3300,0.450000,0.128000,0.002000,63
3301,0.419000,0.121000,0.002000,63
3302,0.442000,0.129000,0.001000,63
3303,0.442000,0.130000,0.001000,65
3304,0.441000,0.122000,0.001000,66
3305,0.445000,0.118000,0.001000,66
3306,0.389000,0.132000,0.001000,66
3307,0.467000,0.117000,0.002000,66
3308,0.457000,0.113000,0.002000,66
3309,0.453000,0.125000,0.002000,66
3310,0.420000,0.111000,0.001000,67
3311,0.448000,0.133000,0.001000,67
3312,0.432000,0.126000,0.002000,67
3313,0.436000,0.112000,0.001000,67
3314,0.450000,0.140000,0.001000,67
3315,0.469000,0.124000,0.002000,67
3316,0.439000,0.119000,0.001000,67
3317,0.419000,0.126000,0.001000,67
3318,0.452000,0.123000,0.002000,68
3319,0.449000,0.125000,0.002000,68
3320,0.443000,0.131000,0.002000,68
3321,0.427000,0.124000,0.002000,68
3322,0.444000,0.108000,0.001000,68
3323,0.462000,0.116000,0.002000,68
3324,0.459000,0.113000,0.001000,69
3325,0.430000,0.119000,0.002000,69
3326,0.452000,0.127000,0.001000,69
3327,0.424000,0.104000,0.002000,71
3328,0.425000,0.127000,0.001000,71
3329,0.470000,0.119000,0.002000,71
3330,0.439000,0.129000,0.001000,73
3331,0.458000,0.119000,0.002000,73
3332,0.466000,0.112000,0.002000,74
3333,0.442000,0.113000,0.002000,74
3334,0.469000,0.125000,0.002000,74
3335,0.487000,0.121000,0.002000,74
3336,0.460000,0.109000,0.002000,74
3337,0.463000,0.119000,0.002000,74
3338,0.428000,0.114000,0.001000,75
3339,0.440000,0.114000,0.002000,77
3340,0.410000,0.135000,0.001000,77
3341,0.442000,0.142000,0.002000,78
3342,0.444000,0.131000,0.002000,78
3343,0.427000,0.109000,0.001000,80
3344,0.469000,0.114000,0.002000,82
3345,0.425000,0.119000,0.002000,82
3346,0.434000,0.131000,0.002000,82
3347,0.451000,0.104000,0.002000,84
3348,0.418000,0.120000,0.002000,84
3349,0.441000,0.127000,0.002000,86
3350,0.450000,0.139000,0.001000,87
3351,0.409000,0.131000,0.001000,88
3352,0.418000,0.123000,0.002000,88
3353,0.403000,0.138000,0.001000,89
3354,0.430000,0.129000,0.000000,90
3355,0.442000,0.106000,0.002000,90
3356,0.450000,0.125000,0.001000,90
3357,0.456000,0.135000,0.002000,90
3358,0.436000,0.111000,0.001000,90
3359,0.442000,0.118000,0.001000,90
3360,0.453000,0.136000,0.001000,90
3361,0.450000,0.109000,0.001000,91
3362,0.438000,0.122000,0.002000,93
3363,0.441000,0.123000,0.001000,93
3364,0.451000,0.122000,0.002000,94
3365,0.420000,0.132000,0.002000,94
3366,0.445000,0.118000,0.001000,96
3367,0.464000,0.114000,0.002000,96
3368,0.432000,0.114000,0.001000,96
3369,0.405000,0.117000,0.001000,98
3370,0.440000,0.129000,0.002000,99
3371,0.425000,0.141000,0.001000,99
3372,0.421000,0.121000,0.002000,99
3373,0.485000,0.134000,0.002000,100
3374,0.435000,0.119000,0.002000,101
3375,0.438000,0.112000,0.001000,101
3376,0.474000,0.125000,0.001000,101
3377,0.437000,0.122000,0.002000,101
3378,0.395000,0.128000,0.002000,103
3379,0.443000,0.120000,0.001000,104
3380,0.453000,0.117000,0.001000,107
3381,0.439000,0.124000,0.002000,107
3382,0.436000,0.116000,0.001000,108
3383,0.451000,0.128000,0.002000,108
3384,0.445000,0.118000,0.002000,109
3385,0.420000,0.117000,0.001000,112
3386,0.430000,0.130000,0.001000,112
3387,0.399000,0.129000,0.001000,113
3388,0.457000,0.124000,0.001000,114
3389,0.449000,0.108000,0.000000,115
3390,0.405000,0.123000,0.000000,116
3391,0.420000,0.116000,0.001000,118
3392,0.445000,0.109000,0.002000,122
